sperm_id,total_distance,displacement,time_elapsed,vcl,vsl,vap,alh,mad,linearity,wob,straightness,bcf,angular_displacement,curvature
337.0,47.03702438219306,26.00403186780392,0.22,213.80465628269573,118.20014485365418,212.73994361334266,15.169097125110483,1.0598586502315877,0.5528417711229271,0.9950201614508092,0.5528417711229272,0.0,0.33220922866449387,0.2806748710633505
338.0,9.613026269206962,9.607400996949304,0.04,240.32565673017405,240.18502492373258,240.32080735753814,0.16425851123511379,0.0342430935676431,0.9994148281612756,0.9999798216607336,0.9994148281612756,50.0,-0.0684861871352862,0.014883059915770649
343.0,114.52904905230106,26.336669322310172,1.62,70.6969438594451,16.257203285376647,70.2420604134782,17.303853640343867,1.2937254867708503,0.22995623852847336,0.9935657268739754,0.22995623852847338,1.2345679012345678,-0.024550537427488674,1.422903525901606
347.0,6.14608769212335,6.14608769212335,0.02,307.3043846061675,307.3043846061675,307.30438460616745,0.0,0.0,1.0,0.9999999999999998,1.0,0.0,,
348.0,24.044478528256196,3.3463764811196084,0.12,200.37065440213496,27.886470675996737,199.0237741460732,6.9982191795710875,1.7777249544138964,0.13917442531294943,0.9932780563097896,0.13917442531294943,0.0,-0.43676216713297755,0.6260800325384166
349.0,31.975424550860836,8.37199890918281,0.42,76.13196321633532,19.93333073614955,75.67838393491355,4.578264823064396,1.947440375442663,0.26182604380642766,0.9940421964407659,0.2618260438064276,7.142857142857143,-0.11725494625774158,1.0791653148831757
350.0,14.411095722242358,9.45700369850048,0.1,144.11095722242356,94.5700369850048,143.40775509055476,4.17670065605219,1.5029869397935243,0.6562307183834997,0.9951204117617269,0.6562307183834997,0.0,-0.41331083828239024,1.4067341227403019
351.0,61.2287157907795,1.151519214402182,2.82,21.712310564106208,0.40834014695112836,21.48641902878838,3.920474908210812,2.336537695662413,0.01880684903366192,0.9895961540043895,0.01880684903366192,4.964539007092199,0.02116169464245668,9.161567988932518
352.0,30.046338815503194,4.550175636902718,0.42,71.53890194167427,10.833751516435044,71.29942830125968,3.736674643101758,1.4376379416117737,0.15143860504411727,0.9966525396125058,0.15143860504411727,4.761904761904762,-0.028881037507161235,0.7806891902178023
353.0,7.400609373202142,4.0673745520995395,0.06,123.34348955336904,67.78957586832566,123.34348955336904,2.749662650607217,2.1686545389946636,0.5495999514347617,1.0,0.5495999514347617,0.0,-1.7816485854510493,1.0679753572441661
354.0,3.8763357699743644,1.3228496185131156,0.26,14.90898373067063,5.087883148127367,14.835016412574273,1.5667638883810069,2.580722762645429,0.34126290832691825,0.9950387417792809,0.34126290832691825,0.0,-0.3720144361598843,25.076075837285888
355.0,132.08593558265773,18.67044297226362,2.04,64.74800763855771,9.152177927580205,64.24932266732772,12.74763168441674,1.5330006563347702,0.14135072663039047,0.9922980646136048,0.14135072663039047,3.9215686274509802,0.04226619347728301,1.97271179939368
358.0,18.647679750704768,17.254032953148723,0.04,466.1919937676192,431.3508238287181,464.9905741145538,2.8889391420709485,0.46515877382488646,0.9252643322822308,0.9974229080097324,0.9252643322822308,0.0,-0.9303175476497729,0.21400565103269456
360.0,13.496855384405597,13.460469837060236,0.04,337.4213846101399,336.5117459265059,337.39001775898,0.47874712940356273,0.07595790028121344,0.9973041463134146,0.9999070395280484,0.9973041463134145,0.0,-0.15191580056242687,0.03021135433635698
365.0,280.30405164020857,33.40441524584754,2.78,100.82879555403187,12.015976707139403,100.45237533648263,18.51919077791849,1.9827303585797476,0.11917207421862253,0.9962667389263068,0.11917207421862253,3.5971223021582737,-0.012730081390105156,1.3725006921613419
371.0,3.161221979672275,3.161221979672275,0.02,158.06109898361376,158.06109898361376,158.06109898361376,0.0,0.0,1.0,1.0,1.0,0.0,,
372.0,49.394535833409726,23.03728101206034,0.24,205.81056597254053,95.98867088358476,204.11970873948692,4.922730030013715,1.5261511948535709,0.4663933089635042,0.9917844002563055,0.46639330896350417,12.5,-0.5030608601257469,0.4911073668220461
377.0,4.56554786497946,4.56554786497946,0.02,228.277393248973,228.277393248973,228.277393248973,0.0,0.0,1.0,1.0,1.0,0.0,,
379.0,16.234915201743444,1.1889738190949892,0.42,38.65456000415106,2.83089004546426,38.35179668590985,2.440141083088258,2.467072108887784,0.07323560390184897,0.9921674617895353,0.07323560390184897,9.523809523809524,0.10700300059973214,8.254993804403817
383.0,41.06003927812091,18.464956220881994,0.16,256.6252454882557,115.40597638051246,253.76699195948012,9.89355953556893,2.6220861266894038,0.44970624835035544,0.9888621498506998,0.4497062483503555,0.0,-0.5926400107278719,0.5307618994304297
384.0,26.536201451126228,8.465284766306485,0.16,165.8512590695389,52.90802978941553,164.57196330186895,3.0835357273396706,1.331473490681051,0.3190089124812251,0.9922864874535949,0.3190089124812251,6.25,0.025673966450467618,0.4852094613038015
385.0,6.900048902045977,5.828421086382921,0.04,172.50122255114943,145.71052715957302,171.57740546868212,1.7346649460043835,0.5934506141476267,0.8446927216203785,0.9946445766076042,0.8446927216203785,0.0,-1.1869012282952534,0.4843099136093161
388.0,17.76014203901168,17.50429918015799,0.06,296.00236731686135,291.7383196692998,296.00236731686135,0.8733945583509128,0.15961224984671607,0.9855945488334659,1.0,0.985594548833466,16.666666666666668,0.04380184509720364,0.0604562079532818
389.0,11.522633077016323,10.030413027234683,0.06,192.04388461693873,167.1735504539114,192.04388461693873,1.8786510064970723,0.6248207726888576,0.870496609602357,1.0,0.870496609602357,0.0,0.8706311359982819,0.5338205851079962
390.0,34.159046187446826,19.992220626348242,0.22,155.26839176112193,90.87373011976474,153.95158964262592,6.552705676574297,0.8289587762114752,0.5852687020779644,0.9915191874948902,0.5852687020779644,4.545454545454546,0.07085434523575389,0.3160207017085472
391.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
392.0,4.153853379595224,4.153853379595224,0.02,207.6926689797612,207.6926689797612,207.6926689797612,0.0,0.0,1.0,1.0,1.0,0.0,,
394.0,76.3330255899244,27.710148860878718,0.82,93.08905559746879,33.79286446448624,92.50468250126023,9.311814544007534,1.1457336819532808,0.36301651410678953,0.9937224296405426,0.36301651410678953,9.75609756097561,0.07141956975693411,0.5994815590666306
399.0,0.0,0.0,0.0,9.75609756097561,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
400.0,28.90613514563093,2.9230600986862996,2.54,11.380368167571232,1.150811062474921,11.209926119766324,2.384108026277131,1.5683762185898917,0.1011224808837203,0.9850231516858489,0.1011224808837203,3.937007874015748,0.01797015781504368,13.53403360575576
401.0,20.29045536630788,0.20254721157546207,2.42,8.384485688556977,0.08369719486589342,8.298461847682734,0.9090349913923413,1.6823369517384892,0.009982388661014965,0.9897401171557074,0.009982388661014967,4.132231404958678,-0.024688220214838453,16.31924365921517
402.0,35.032870748451934,20.065644213368028,0.18,194.62705971362186,111.47580118537793,194.62705971362183,5.772824566636217,0.8859878428784591,0.5727661988492538,0.9999999999999999,0.5727661988492538,5.555555555555555,0.1554375842053581,0.24248636351784875
403.0,1.162854419803122,1.162854419803122,0.02,58.14272099015611,58.14272099015611,58.14272099015611,0.0,0.0,1.0,1.0,1.0,0.0,,
404.0,31.11337376599423,28.846527310326536,0.1,311.13373765994226,288.46527310326536,310.877450128378,4.650506643491314,0.3808037129619994,0.9271423770139235,0.9991762785563152,0.9271423770139234,20.0,-0.3343802814776271,0.0576040441720829
406.0,0.13650745300369577,0.13650745300369577,0.02,6.8253726501847884,6.8253726501847884,6.8253726501847884,2.6650404260294998e-11,0.0,1.0,1.0,1.0,0.0,,
407.0,355.83001170412604,66.08818976240578,2.3,154.70870074092437,28.733995548872077,153.82096064329804,30.401618229776236,1.411426921971287,0.185729667505838,0.9942618605587481,0.185729667505838,3.0434782608695654,0.03472622328103962,0.38402893025721535
408.0,10.951705375662279,10.784112186531026,0.04,273.792634391557,269.60280466327566,273.6481575043748,0.9456338225455151,0.1767419249880795,0.9846970692341951,0.9994723127322134,0.9846970692341951,0.0,0.353483849976159,0.0744064545423769
409.0,27.482269728267177,22.56483263412638,0.08,343.5283716033397,282.0604079265797,342.61686095100987,5.666784198574162,0.5007614875302644,0.8210687420376013,0.9973466219163339,0.8210687420376012,0.0,0.5360390887666652,0.08840257349449147
410.0,0.6357291462965724,0.6332128232040493,0.04,15.89322865741431,15.830320580101231,15.891059413369044,0.026477860057806626,3.108509933338971,0.996041831482508,0.9998635114304321,0.996041831482508,0.0,6.093310194546117,14.225485366469755
411.0,7.705999797719123,7.364627143214286,0.04,192.64999494297808,184.11567858035716,192.3557081718532,0.938643445087858,0.35624005829372873,0.955700407024942,0.9984724278284461,0.955700407024942,0.0,-0.7124801165874575,0.12035873016817678
416.0,62.51767034358955,45.275089652895446,0.34,183.87550101055749,133.16202839086895,183.02093064186988,11.111219294219492,0.9770251486459524,0.7241966855781579,0.9953524511748929,0.7241966855781579,2.941176470588235,0.2838039016190425,0.418500704769166
