frame_id,track_id,class,cx,cy,xmin,ymin,xmax,ymax,velocity_x,velocity_y,speed,mean_velocity,max_velocity
0,62.0,0,637.4139404296875,304.32208251953125,634.827880859375,293.3595886230469,640.0,315.2845764160156,0.0,0.0,0.0,0.0,0.0
0,61.0,0,40.121055603027344,3.7646098136901855,30.104305267333984,0.0,50.1378059387207,7.529219627380371,0.0,0.0,0.0,40.42542472809466,141.79483741107228
0,60.0,0,396.620849609375,364.6883239746094,387.5553588867188,355.524658203125,405.6863403320313,373.85198974609375,0.0,0.0,0.0,0.0,0.0
0,59.0,0,346.7178955078125,418.6185607910156,334.84552001953125,407.6991882324219,358.5902709960937,429.5379333496094,0.0,0.0,0.0,0.0,0.0
0,58.0,0,330.12939453125,267.745849609375,319.266357421875,257.4325561523437,340.992431640625,278.05914306640625,0.0,0.0,0.0,0.0,0.0
0,57.0,0,168.16983032226562,405.0485534667969,157.27301025390625,394.4208679199219,179.066650390625,415.6762390136719,0.0,0.0,0.0,0.0,0.0
0,56.0,0,584.5238037109375,128.6724967956543,576.8104248046875,120.57564544677734,592.2371826171875,136.76934814453125,0.0,0.0,0.0,20.851752208165937,73.3918615229994
0,55.0,0,525.8441772460938,220.1861572265625,514.2616577148438,210.24380493164065,537.4266967773438,230.1285095214844,0.0,0.0,0.0,0.0,0.0
0,54.0,0,625.7825317382812,409.2120361328125,615.6749267578125,400.2327575683594,635.89013671875,418.1913146972656,0.0,0.0,0.0,45.652323694372846,451.1869618966334
0,53.0,0,585.7764892578125,360.3566284179688,576.3441772460938,352.2746887207031,595.2088012695312,368.4385681152344,0.0,0.0,0.0,0.0,0.0
0,52.0,0,6.029552459716797,81.3459701538086,0.0,70.57624053955078,12.059104919433594,92.1156997680664,0.0,0.0,0.0,11.802030264281198,169.01498564196416
0,51.0,0,452.9676208496094,34.017242431640625,440.7364807128906,22.13932037353516,465.1987609863281,45.895164489746094,0.0,0.0,0.0,0.0,0.0
0,50.0,0,624.54736328125,316.0050354003906,612.7406005859375,305.060791015625,636.3541259765625,326.94927978515625,0.0,0.0,0.0,28.084512825915564,159.2416628400171
0,49.0,0,169.18585205078125,138.20682907104492,157.48147583007812,127.34618377685548,180.8902282714844,149.06747436523438,0.0,0.0,0.0,14.646364120413413,17.678545411273024
0,48.0,0,635.2222900390625,205.25189208984372,630.444580078125,193.7754669189453,640.0,216.7283172607422,0.0,0.0,0.0,13.689075174419155,98.95908195443765
0,47.0,0,24.738018035888672,413.64654541015625,13.087966918945312,403.2954406738281,36.38806915283203,423.9976501464844,0.0,0.0,0.0,0.0,0.0
0,46.0,0,256.37683868408203,140.72299194335938,246.8743438720703,130.19285583496094,265.8793334960937,151.2531280517578,0.0,0.0,0.0,15.317154756675373,207.42855935730321
0,45.0,0,98.20808410644533,446.2579345703125,85.62649536132812,434.1862182617188,110.7896728515625,458.3296508789063,0.0,0.0,0.0,0.0,0.0
0,44.0,0,401.12200927734375,94.42170715332033,389.6059875488281,84.56705474853516,412.6380310058594,104.27635955810548,0.0,0.0,0.0,0.0,0.0
0,43.0,0,303.3709716796875,13.438971042633057,290.8553771972656,0.2111291885375976,315.8865661621094,26.66681289672852,0.0,0.0,0.0,27.92743127309088,186.9990788520144
0,42.0,0,215.08657836914065,269.8854675292969,205.06146240234372,260.63507080078125,225.1116943359375,279.1358642578125,0.0,0.0,0.0,183.70465005278407,406.060360425384
0,41.0,0,557.7993774414062,14.648351669311523,545.9702758789062,3.583681106567383,569.6284790039062,25.713022232055664,0.0,0.0,0.0,45.044815206813446,75.20266711083823
0,40.0,0,632.5949096679688,347.22296142578125,625.2540283203125,338.07086181640625,639.935791015625,356.37506103515625,0.0,0.0,0.0,17.03381313228475,120.95399193203647
0,39.0,0,399.9839477539063,247.7051696777344,387.8161010742188,235.47933959960935,412.15179443359375,259.9309997558594,0.0,0.0,0.0,29.641631993603625,254.4658095597191
0,38.0,0,165.9393768310547,203.1248016357422,154.0855255126953,190.2076110839844,177.79322814941406,216.0419921875,0.0,0.0,0.0,23.881846797569782,206.95755630750293
0,37.0,0,374.4716491699219,7.341126441955566,362.9123229980469,0.0,386.0309753417969,14.682252883911133,0.0,0.0,0.0,0.0,0.0
0,36.0,0,632.629150390625,17.40797472000122,625.25830078125,8.74340534210205,640.0,26.07254409790039,0.0,0.0,0.0,0.0,0.0
0,35.0,0,113.68304443359376,101.65789031982422,102.68243408203124,90.61170196533205,124.68365478515624,112.7040786743164,0.0,0.0,0.0,56.15015138843882,508.00772162364336
0,34.0,0,62.53097534179688,307.023681640625,50.67089080810547,296.0741271972656,74.39105987548828,317.9732360839844,0.0,0.0,0.0,0.0,0.0
0,33.0,0,432.0296936035156,227.20944213867188,422.8446044921875,219.60618591308597,441.21478271484375,234.8126983642578,0.0,0.0,0.0,0.0,0.0
0,32.0,0,510.65142822265625,375.8628845214844,498.3239135742188,364.4800415039063,522.9789428710938,387.2457275390625,0.0,0.0,0.0,0.0,0.0
0,31.0,0,117.26399612426758,53.239234924316406,105.67664337158205,43.31162643432617,128.85134887695312,63.16684341430664,0.0,0.0,0.0,19.35038381378821,59.74036362160868
0,30.0,0,501.7332763671875,349.2186584472656,492.2254943847656,340.0009155273437,511.2410583496094,358.4364013671875,0.0,0.0,0.0,0.0,0.0
0,29.0,0,601.8541870117188,156.1929931640625,592.210205078125,145.2560577392578,611.4981689453125,167.1299285888672,0.0,0.0,0.0,59.70346096440708,183.77329349803563
0,28.0,0,391.8458251953125,73.96132850646973,380.86962890625,62.97475051879883,402.822021484375,84.94790649414062,0.0,0.0,0.0,32.113784200104554,253.55303016743895
0,27.0,0,493.4571533203125,465.282958984375,484.4575805664063,456.6651611328125,502.4567260742188,473.9007568359375,0.0,0.0,0.0,26.620695364385533,270.24909902199516
0,26.0,0,158.23150634765625,458.7752990722656,149.3047637939453,449.38427734375,167.1582489013672,468.1663208007813,0.0,0.0,0.0,20.291498120959965,71.36822157631727
