frame_id,track_id,class,cx,cy,xmin,ymin,xmax,ymax
0,56.0,0,59.27389144897461,169.0621795654297,51.235633850097656,161.10118103027344,67.31214904785156,177.02317810058594
0,55.0,0,25.951702117919922,398.8515625,18.412811279296875,391.0694580078125,33.49059295654297,406.6336669921875
0,54.0,0,123.72779083251953,435.1195983886719,114.072265625,424.7861633300781,133.38331604003906,445.4530334472656
0,53.0,0,218.990966796875,29.876306533813477,210.96543884277344,22.33129119873047,227.01649475097656,37.421321868896484
0,52.0,0,628.0775146484375,15.45608901977539,618.704833984375,6.445287704467773,637.4501953125,24.466890335083008
0,51.0,0,480.64825439453125,374.362548828125,473.64825439453125,367.2426452636719,487.64825439453125,381.4824523925781
0,50.0,0,474.3915710449219,336.53857421875,465.03631591796875,328.3042297363281,483.746826171875,344.7729187011719
0,49.0,0,220.9271240234375,287.5185852050781,214.0808868408203,280.5019226074219,227.7733612060547,294.5352478027344
0,48.0,0,591.06884765625,35.668150901794434,583.036865234375,27.159955978393555,599.100830078125,44.17634582519531
0,47.0,0,173.58570861816406,336.56414794921875,167.33941650390625,328.7796325683594,179.83200073242188,344.3486633300781
0,46.0,0,302.8749694824219,164.57064819335938,291.5285339355469,151.96307373046875,314.2214050292969,177.17822265625
0,45.0,0,465.0911865234375,416.7402648925781,455.4079895019531,407.9019470214844,474.7743835449219,425.5785827636719
0,44.0,0,291.6551818847656,196.62937927246094,284.1437072753906,187.77108764648438,299.1666564941406,205.4876708984375
0,43.0,0,354.09942626953125,269.84039306640625,344.3824157714844,259.199951171875,363.8164367675781,280.4808349609375
0,42.0,0,83.79325866699219,284.1214294433594,75.7129898071289,275.1051940917969,91.87352752685547,293.1376647949219
0,41.0,0,373.2856140136719,128.0737762451172,359.62823486328125,115.15345764160156,386.9429931640625,140.9940948486328
0,40.0,0,243.01724243164062,43.70873260498047,233.78765869140625,36.15208435058594,252.246826171875,51.265380859375
0,39.0,0,355.3207702636719,456.0064697265625,343.378173828125,444.39923095703125,367.26336669921875,467.61370849609375
0,38.0,0,405.8775634765625,315.50140380859375,395.2519226074219,305.5679626464844,416.5032043457031,325.4348449707031
0,37.0,0,616.7007446289062,28.08834171295166,609.4505615234375,20.554101943969727,623.950927734375,35.622581481933594
0,36.0,0,545.8997192382812,30.73667335510254,535.1315307617188,21.795467376708984,556.6679077148438,39.677879333496094
0,35.0,0,584.0637817382812,173.65463256835938,572.86474609375,162.3560028076172,595.2628173828125,184.95326232910156
0,34.0,0,211.10989379882812,299.29730224609375,204.20297241210938,292.2379150390625,218.01681518554688,306.356689453125
0,33.0,0,384.9424743652344,154.15457153320312,376.66876220703125,145.19090270996094,393.2161865234375,163.1182403564453
0,32.0,0,398.3407287597656,39.02659606933594,388.4620666503906,29.549518585205078,408.2193908691406,48.5036735534668
0,31.0,0,185.17796325683594,115.71393585205078,177.29258728027344,108.35619354248047,193.06333923339844,123.0716781616211
0,30.0,0,160.2250213623047,203.08375549316406,152.9028778076172,196.44244384765625,167.5471649169922,209.72506713867188
0,29.0,0,332.29180908203125,382.7381896972656,323.9620361328125,374.5045471191406,340.62158203125,390.9718322753906
0,28.0,0,580.4723510742188,6.055577516555786,567.2966918945312,0.0697636604309082,593.6480102539062,12.041391372680664
0,27.0,0,228.03355407714844,272.60040283203125,217.47425842285156,262.5538330078125,238.5928497314453,282.64697265625
0,26.0,0,288.9308166503906,292.72198486328125,280.8680114746094,286.1777648925781,296.9936218261719,299.2662048339844
0,25.0,0,247.87212371826172,387.2086486816406,237.6374053955078,377.27606201171875,258.1068420410156,397.1412353515625
0,24.0,0,85.4209976196289,317.14630126953125,78.60076904296875,309.7303771972656,92.24122619628906,324.5622253417969
0,23.0,0,140.09417724609375,340.5632629394531,131.3106689453125,332.62078857421875,148.877685546875,348.5057373046875
0,22.0,0,149.2688446044922,26.76758575439453,139.93702697753906,18.857311248779297,158.6006622314453,34.677860260009766
0,21.0,0,481.2359924316406,35.41316223144531,471.4666748046875,26.03829574584961,491.00531005859375,44.788028717041016
0,20.0,0,203.23605346679688,112.02313995361328,194.41868591308594,101.83377838134766,212.0534210205078,122.2125015258789
0,19.0,0,552.3914184570312,247.57699584960938,543.6204223632812,237.701416015625,561.1624145507812,257.45257568359375
0,18.0,0,425.1571044921875,163.90501403808594,415.45147705078125,152.6559600830078,434.86273193359375,175.15406799316406
0,17.0,0,520.4907073974609,134.78355407714844,511.9190979003906,125.90773010253906,529.0623168945312,143.6593780517578
0,16.0,0,466.50341796875,392.7359313964844,457.50360107421875,382.681884765625,475.50323486328125,402.78997802734375
0,15.0,0,597.4907836914062,101.5755844116211,590.3306884765625,94.01077270507812,604.65087890625,109.14039611816406
0,14.0,0,107.31587982177734,44.47190475463867,96.68650817871094,33.108787536621094,117.94525146484375,55.83502197265625
0,13.0,0,92.13409423828125,422.012451171875,83.16534423828125,414.2153625488281,101.10284423828125,429.8095397949219
0,12.0,0,78.00532531738281,436.0859375,69.09970092773438,428.7524108886719,86.91094970703125,443.4194641113281
0,11.0,0,342.936279296875,240.2539520263672,333.7150573730469,229.76513671875,352.1575012207031,250.74276733398438
0,10.0,0,325.6451721191406,328.77569580078125,314.993408203125,316.7903747558594,336.29693603515625,340.7610168457031
0,9.0,0,168.17697143554688,289.2144775390625,160.18487548828125,281.8425598144531,176.1690673828125,296.5863952636719
0,8.0,0,322.07635498046875,317.4551086425781,311.1490478515625,306.1109313964844,333.003662109375,328.7992858886719
0,7.0,0,620.834716796875,75.51126861572266,612.6737670898438,67.64264678955078,628.9956665039062,83.37989044189453
0,6.0,0,335.1153564453125,302.20556640625,327.0381164550781,293.09747314453125,343.1925964355469,311.31365966796875
0,5.0,0,631.7523803710938,206.8740692138672,623.5396728515625,197.48915100097656,639.965087890625,216.2589874267578
0,4.0,0,52.272422790527344,317.7405700683594,39.974884033203125,303.6673278808594,64.56996154785156,331.8138122558594
0,3.0,0,95.5350570678711,64.98614692687988,88.46969604492188,56.44148635864258,102.60041809082031,73.53080749511719
0,2.0,0,586.5526123046875,123.23284912109375,577.2178955078125,113.18954467773438,595.8873291015625,133.27615356445312
0,1.0,0,13.561147689819336,216.72862243652344,0.0,202.90550231933594,27.122295379638672,230.55174255371094
1,92.0,0,474.74444580078125,342.97607421875,464.10772705078125,331.64764404296875,485.38116455078125,354.30450439453125
1,91.0,0,92.82005310058594,83.09877014160156,86.06141662597656,75.96195220947266,99.57868957519531,90.23558807373047
1,90.0,0,316.79058837890625,93.54943084716797,305.3072509765625,81.84528350830078,328.27392578125,105.25357818603516
1,89.0,0,612.9043959016758,330.9334791140036,602.1243061109307,320.2193112294154,623.6844856924209,341.6476469985918
1,88.0,0,99.05385017166412,167.91518645795213,85.23484560447372,155.27983740041694,112.87285473885453,180.55053551548733
1,86.0,0,226.48502731780457,410.5047939695266,217.8537671030506,401.6136327976701,235.11628753255854,419.39595514138307
1,85.0,0,111.5804977927549,443.0806851754701,103.10274928747317,434.1475554567265,120.05824629803662,452.0138148942137
1,84.0,0,105.58200026834864,209.52903372794688,98.88124461401253,202.1695293130314,112.28275592268474,216.88853814286236
1,83.0,0,330.6539760411286,12.804978599131129,321.6397656766065,4.608375004365522,339.6681864056507,21.001582193896738
1,82.0,0,625.6512338757943,327.62253068229745,617.0496167325131,318.07973352286535,634.2528510190756,337.16532784172955
1,81.0,0,406.03599962271835,174.39230365577907,395.7591946251754,164.68165064345024,416.3128046202613,184.1029566681079
1,80.0,0,133.28048399339616,404.26331789913627,121.3122297582675,392.6267909543786,145.24873822852481,415.89984484389396
1,79.0,0,567.5180459534984,280.8841282703188,558.6826102133025,271.08150870593715,576.3534816936942,290.68674783470044
1,78.0,0,630.3425151719791,265.9777800757743,621.9865614691722,256.8706438496607,638.698468874786,275.0849163018879
1,77.0,0,562.5128499426177,348.0930049498463,552.7996711932277,339.2099343902212,572.2260286920076,356.97607550947146
1,76.0,0,559.1667140178856,291.6815260834947,551.7204767557494,283.522278811133,566.6129512800219,299.8407733558564
1,75.0,0,400.28839440218127,164.78791654390952,391.0465621214951,154.83129188576544,409.5302266828674,174.7445412020536
1,74.0,0,220.82446162566347,6.088565329289941,211.9078170384822,-0.03085547044942416,229.74110621284476,12.207986129029306
1,73.0,0,216.06172824239331,93.84863647022011,204.61177926346926,82.60575292243115,227.51167722131737,105.09152001800908
1,72.0,0,626.4509746568278,243.8475577994151,619.4476517099897,236.04050621653477,633.454297603666,251.65460938229546
1,71.0,0,307.9239854283015,87.80140523114207,295.984656970008,76.93329468895583,319.86331388659494,98.66951577332831
1,70.0,0,302.32132000681213,149.653213331807,289.3300765109631,135.5032742539227,315.31256350266113,163.80315240969128
1,69.0,0,477.8933508579987,361.0101176988493,470.8336198661091,354.14452682731354,484.95308184988835,367.87570857038503
1,68.0,0,309.25131142677617,151.51733498262777,298.5351197270595,140.3690431065579,319.96750312649283,162.66562685869764
1,67.0,0,579.4519726596639,264.92364280203844,570.2175911045465,255.2688480957933,588.6863542147812,274.5784375082836
1,66.0,0,99.87084457467567,438.6829300749745,93.0006114244554,431.26466724800076,106.74107772489594,446.1011929019482
1,65.0,0,242.3396230126875,287.44864835902973,235.26982444395057,279.98910377051044,249.40942158142443,294.908192947549
1,64.0,0,282.4599081535507,45.08908774916572,270.36578587547837,35.264798096940666,294.55403043162306,54.913377401390775
1,63.0,0,144.4032899869522,12.247777162029703,136.1560523184516,4.951723624902988,152.65052765545278,19.543830699156416
1,62.0,0,493.463586625127,452.94269888523905,484.98236801122766,444.35205010837296,501.9448052390263,461.53334766210514
1,61.0,0,593.9187436441017,399.7681553528588,580.4469490253614,387.6358969179341,607.390538262842,411.9004137877835
1,60.0,0,279.83592272585884,393.7517065519911,271.5585049392735,385.1950412229206,288.11334051244415,402.3083718810616
1,59.0,0,560.9738080782553,65.17188378329092,551.8397595461383,56.232199513109265,570.1078566103722,74.11156805347258
1,58.0,0,232.76179726448623,6.528694136353241,224.23541487226504,0.22938652831305273,241.28817965670743,12.828001744393429
1,57.0,0,95.24105873443202,471.99298022243914,82.87881467721907,464.0535732313116,107.60330279164496,479.9323872135667
1,56.0,0,58.0557228030084,171.43068687143298,49.884888976630194,163.71792160372746,66.22655662938661,179.1434521391385
1,55.0,0,24.901103060006427,398.2080415763047,17.41046609344641,390.64164992212187,32.391740026566445,405.77443323048755
1,54.0,0,123.69940469096386,435.231281568563,113.38775193950602,424.0477057943187,134.0110574424217,446.41485734280735
1,53.0,0,219.04728136203596,30.285385276906453,211.33594802014525,23.098918652670402,226.75861470392667,37.4718519011425
1,52.0,0,629.36693662917,14.368061983628222,620.2283977695873,5.77996131861731,638.5054754887527,22.956162648639133
1,51.0,0,481.1640414955423,374.09090848184326,473.93431361552024,366.4372996784344,488.3937693755643,381.74451728525213
1,50.0,0,473.97062310322826,336.5037571399916,464.9887202819066,328.78221605142886,482.95252592454995,344.2252982285543
1,49.0,0,221.28402196660883,287.36363242161167,214.29286219954136,280.2275677793619,228.2751817336763,294.49969706386145
1,48.0,0,590.8817935871973,35.88336320700667,582.9115060141733,27.4570212657637,598.8520811602214,44.309705148249634
1,47.0,0,173.65483928593548,335.9415905076506,167.29125327044991,328.0678799625397,180.01842530142105,343.81530105276147
1,46.0,0,302.88067569953654,164.52682932824362,291.27495047287164,151.72001783424668,314.48640092620144,177.33364082224057
1,45.0,0,464.66181657145705,416.9813296797749,455.00995577772056,408.0591765885117,474.31367736519354,425.90348277103806
1,44.0,0,291.1783313240664,196.25382169417938,283.59809561161416,187.33645507703278,298.7585670365186,205.17118831132598
1,43.0,0,353.46435787065286,269.7991984508726,344.0479650445559,259.3850282990802,362.8807506967498,280.213368602665
1,42.0,0,84.16587159312634,283.8419163483312,75.96113187848422,274.7201960418002,92.37061130776846,292.9636366548622
1,41.0,0,372.788410261446,128.01923152269765,359.577238144733,115.40897697620602,385.99958237815906,140.62948606918928
1,40.0,0,244.21295429066663,43.645205167784866,235.3221695110549,36.46585058368719,253.10373907027835,50.82455975188254
1,39.0,0,356.66075482065565,455.5241265504588,345.1622296204356,444.4075659234387,368.1592800208757,466.64068717747887
1,38.0,0,407.9993913218444,312.73266792678373,398.1344230722517,303.2749572727113,417.86435957143715,322.1903785808562
1,37.0,0,617.0523330438532,28.199485167093002,609.664557162222,20.57156547442865,624.4401089254844,35.82740485975736
1,36.0,0,545.7630751728298,30.872220804631304,534.8809866331887,21.89568459901205,556.6451637124708,39.84875701025056
1,35.0,0,583.6047821776466,174.22223334135268,571.9092841256493,162.36461929574062,595.3002802296439,186.07984738696473
1,34.0,0,211.09077644576752,299.1478115635017,204.22322589977085,292.1460130688359,217.95832699176418,306.1496100581675
1,33.0,0,385.1644980856956,153.5147733821709,376.42709507029747,144.08992211485307,393.9019011010937,162.9396246494887
1,32.0,0,398.754048068953,40.74454122384072,389.0639277000423,30.960236998175308,408.4441684378637,50.528845449506136
1,31.0,0,185.22352145016313,115.8847333052327,177.28529786165117,108.39430227357363,193.1617450386751,123.37516433689177
1,30.0,0,160.74764371804127,202.22382552253214,153.5964797923678,195.7410602240068,167.89880764371475,208.7065908210575
1,29.0,0,332.16584510208844,382.9638446467998,323.47292802097235,374.5688970008967,340.85876218320453,391.35879229270296
1,28.0,0,580.2053489365009,6.016540612047594,567.2929260493194,0.0798014921333543,593.1177718236823,11.953279731961834
1,27.0,0,228.70429396162592,273.0128372198479,217.7250194708667,262.38249058932985,239.68356845238515,283.6431838503659
1,26.0,0,290.6756374772148,292.15978516210237,282.4103818699886,285.0500404470961,298.94089308444103,299.26952987710865
1,25.0,0,249.54602114867555,385.54582039699335,240.33588928946742,376.63606501738053,258.7561530078837,394.45557577660617
1,24.0,0,85.34572590268996,318.7054716956839,78.59859120267843,311.36265358552924,92.09286060270149,326.0482898058386
1,23.0,0,140.063861060514,340.855897282392,131.1001672504465,332.72382168087836,149.0275548705815,348.9879728839056
1,22.0,0,147.16704954817158,26.716540667137245,137.58278595911506,18.445379003614985,156.7513131372281,34.9877023306595
1,21.0,0,482.26152475671773,34.78700026101796,472.15119692431347,25.360809200092163,492.371852589122,44.213191321943754
1,20.0,0,203.41582982043863,112.3557864740473,194.33123688538373,101.83638312055527,212.50042275549353,122.87518982753934
1,19.0,0,552.895884667403,247.30875787342546,544.1917685546684,237.66111500387117,561.6000007801376,256.9564007429797
1,18.0,0,425.1217076373586,164.45305499733328,415.7517286365889,153.56668420309356,434.49168663812833,175.339425791573
1,17.0,0,521.1641173033156,134.2581434562308,512.3649896017977,125.270764682813,529.9632450048335,143.24552222964863
1,16.0,0,467.01850323557045,392.6875963809249,458.11216508600853,382.8657159605084,475.92484138513237,402.5094768013414
1,15.0,0,600.3410849119729,102.74135388806016,593.175907789004,95.22047934185241,607.5062620349418,110.26222843426791
1,14.0,0,107.49254369335655,44.54707729935503,96.90341196569196,33.418585973094075,118.08167542102115,55.67556862561599
1,13.0,0,92.5928420540432,422.9591034368377,83.74982369780938,414.82318955141585,101.43586041027703,431.0950173222596
1,12.0,0,77.26871981984655,436.16149147634167,68.06834058285894,428.18490654955207,86.46909905683417,444.13807640313127
1,11.0,0,342.59561508367693,240.33965208394213,333.3417644235541,229.79872454101624,351.8494657437998,250.880579626868
1,10.0,0,325.2995645520785,328.7206170740863,314.5570264449363,316.58824037173406,336.0421026592207,340.85299377643855
1,9.0,0,168.12585959775515,289.09089369246163,160.01067942945141,281.61287014950943,176.2410397660589,296.56891723541383
1,8.0,0,322.1431512866933,317.4923363692085,311.10631193869386,306.03935260358764,333.17999063469273,328.94532013482933
1,7.0,0,621.0267752488518,75.29033578970981,612.7486813533285,67.17485985190578,629.3048691443751,83.40581172751385
1,6.0,0,335.14480296678653,302.33278148192386,327.1797908813418,293.2565887170874,343.1098150522313,311.4089742467603
1,5.0,0,631.4412542229597,206.40925663526278,623.0295932851384,197.1699827714555,639.8529151607811,215.64853049907006
1,4.0,0,52.18554601638831,317.59828081485324,39.734940526672105,303.4269484223378,64.63615150610451,331.7696132073687
1,3.0,0,95.97268882885581,61.19132564413609,88.44146798833138,52.0548773874352,103.50390966938023,70.32777390083699
1,2.0,0,586.8794229212542,123.18369784185613,577.5878382016052,113.03236083345391,596.1710076409032,133.33503485025835
1,1.0,0,13.535753879364233,216.66519798586666,-0.026244445175496622,202.78234286897236,27.097752203903962,230.54805310276095
2,93.0,0,488.96929931640625,6.7710723876953125,480.7087097167969,0.45676708221435547,497.2298889160156,13.08537769317627
2,92.0,0,474.91843965098326,344.1443230007536,463.5629512565128,331.98130532866264,486.2739280454537,356.3073406728446
2,90.0,0,316.52096199160616,93.28959962400587,305.0351913996225,81.59895193119276,328.00673258358984,104.98024731681899
2,89.0,0,612.5863839682638,330.97962641131755,601.167561697438,319.32242001743447,624.0052062390896,342.63683280520064
2,88.0,0,99.15971370085163,168.38035038339368,85.88692443860114,156.26024176911204,112.43250296310211,180.5004589976753
2,86.0,0,221.84689426095616,413.41643757371156,213.3645171402646,404.76115213352335,230.32927138164771,422.07172301389977
2,85.0,0,111.63139760641121,441.90807797819633,103.23755128960013,432.97657261832325,120.02524392322229,450.8395833380694
2,84.0,0,105.58540307622415,209.4336385835597,98.66143301609212,201.87524717431995,112.50937313635619,216.99202999279947
2,83.0,0,332.460055680663,12.384000953943932,323.93977651823946,4.814680632426394,340.98033484308655,19.95332127546147
2,82.0,0,626.7802617416605,327.5818181954566,618.047934072011,318.0265725641752,635.51258941131,337.13706382673803
2,81.0,0,405.9952854044262,176.33483306406072,396.6649339574237,167.7205783661356,415.3256368514287,184.94908776198582
2,79.0,0,568.8096682692378,280.5617734013559,560.0019478248257,270.95254446095066,577.6173887136499,290.1710023417611
2,78.0,0,630.2434788782955,265.8168497877604,621.8696520993951,256.649026386895,638.6173056571959,274.98467318862583
2,77.0,0,562.4010179589428,348.0195966569902,552.9201490329475,339.31228532741,571.8818868849381,356.7269079865704
2,76.0,0,558.5326168801673,291.26171527362993,550.3891903726438,282.53416504145594,566.6760433876908,299.9892655058039
2,75.0,0,399.0297181298553,164.9833105262625,390.10634550583865,155.19734542426826,407.953090753872,174.76927562825674
2,74.0,0,220.77359045711117,6.577589491042261,211.81251280387042,0.3354330030686805,229.73466811035192,12.819745979015842
2,73.0,0,216.3226350832057,93.75554819692738,205.381208611327,82.82521639699694,227.26406155508442,104.68587999685782
2,72.0,0,626.9892965809593,245.01288922693269,620.0494117659532,237.24700372042057,633.9291813959653,252.7787747334448
2,71.0,0,308.0018390188236,87.64725604237208,296.3118587928524,76.98194073919822,319.69181924479483,98.31257134554593
2,70.0,0,302.0528365301041,149.83947273938546,289.31872994566953,135.92309545936325,314.7869431145387,163.75585001940766
2,69.0,0,479.70300414961486,360.60320524853273,472.6087511522416,353.7999145174176,486.7972571469881,367.40649597964784
2,68.0,0,309.36792193239785,151.7331358833704,298.7976707292245,140.7099808198893,319.9381731355712,162.75629094685152
2,67.0,0,579.1439923928816,264.9919827165674,570.0009385753617,255.52618646877056,588.2870462104015,274.45777896436425
2,66.0,0,97.80069610730855,438.8562912308518,90.62887444156111,431.100238002782,104.972517773056,446.6123444589216
2,65.0,0,242.09049751223475,291.23862856795205,234.9925394092671,283.6316701235163,249.1884556152024,298.8455870123878
2,64.0,0,282.0375328672486,45.961705791268606,270.23518668248806,36.34872192709307,293.83987905200917,55.574689655444146
2,63.0,0,145.99114707835182,13.140800949706048,137.6462829851812,5.872265030682196,154.33601117152244,20.4093368687299
2,62.0,0,494.99558020966606,449.81017321020556,486.4385944142037,441.06802995352774,503.5525660051284,458.5523164668834
2,61.0,0,595.312002868664,398.78211679701127,582.3193842201769,387.15563184857047,608.3046215171511,410.4086017454521
2,60.0,0,275.2115389982262,393.688957123984,267.5172590231551,386.13172363364373,282.90581897329736,401.24619061432423
2,59.0,0,561.3109687588576,65.09193962613827,552.1432891095125,56.10616050868718,570.4786484082027,74.07771874358936
2,58.0,0,232.9219121195336,5.691202574782288,224.61496062181527,-0.126269135393005,241.22886361725193,11.508674284957582
2,57.0,0,95.75715611827782,471.86675822809366,83.38705768223454,463.89598196238165,108.1272545543211,479.83753449380566
2,56.0,0,56.27961231637042,173.6323978750428,47.48092221838365,165.34692364975115,65.0783024143572,181.91787210033448
2,55.0,0,23.7903370694068,398.59684276163455,16.22342586476561,391.0833193241176,31.35724827404799,406.1103661991515
2,54.0,0,123.56423853878687,434.96063525965843,113.54404501461157,424.05058520420397,133.58443206296215,445.8706853151129
2,53.0,0,218.72358606565174,30.18634863280014,211.20275286485554,23.11291335290312,226.24441926644795,37.25978391269716
2,52.0,0,629.3611690203021,14.130413082158325,619.763377189012,4.998141704126528,638.9589608515922,23.262684460190123
2,51.0,0,481.1781241317979,374.138648647569,473.8329091806094,366.4584445946686,488.5233390829864,381.81885270046945
2,50.0,0,473.05609826637783,336.0938303680853,464.39089050794723,328.72473473135915,481.7213060248084,343.4629260048115
2,49.0,0,222.4189342564826,285.9474045240351,215.34885659205537,278.9575161888413,229.48901192090983,292.93729285922893
2,48.0,0,590.7333184070297,36.27973456297502,582.3652664629459,27.494820489759128,599.1013703511136,45.06464863619092
2,47.0,0,173.9920668268099,335.1901394425501,167.86383726248818,327.61791315153613,180.1202963911316,342.7623657335641
2,46.0,0,302.92446759438144,164.65052437098328,291.23932706143677,151.8326283974591,314.6096081273261,177.46842034450745
2,45.0,0,464.81395062664217,416.8801764318215,455.39617076548984,408.19106819720554,474.2317304877945,425.56928466643745
2,44.0,0,291.280824785717,196.45400169986735,283.61953482717485,187.46392610668076,298.9421147442592,205.44407729305394
2,43.0,0,353.36639307738454,269.89129616174245,343.86207549984556,259.40552503400426,362.8707106549235,280.37706728948064
2,42.0,0,84.03358146390346,283.54938656353596,75.58510140042829,274.23690830045,92.48206152737863,292.8618648266219
2,41.0,0,372.576265485669,128.05897341158982,359.4208416392329,115.50379582279452,385.73168933210513,140.61415100038514
2,40.0,0,245.49451920788965,43.12291613550321,236.43700231523928,35.7404734384981,254.55203610054002,50.50535883250832
2,39.0,0,356.52604540248365,453.5229778346988,346.10133295829644,443.09799014641044,366.95075784667085,463.94796552298715
2,38.0,0,409.245354194154,310.2114013110611,399.733816135579,300.9894180234009,418.756892252729,319.43338459872126
2,37.0,0,617.2210650480571,28.074726778667422,609.594426966791,20.137588320198518,624.8477031293231,36.01186523713633
2,36.0,0,545.6608802902241,30.808996706758613,534.7078161945306,21.789607210712866,556.6139443859176,39.82838620280436
2,35.0,0,584.1637379175532,173.59819773224353,572.7460076617208,161.99992806568778,595.5814681733857,185.19646739879929
2,34.0,0,211.32182273868136,298.7298981556774,204.51174054441523,291.80942748551496,218.1319049329475,305.65036882583985
2,33.0,0,384.9296443968657,152.6337776349374,376.0574685453607,143.0571938782787,393.8018202483707,162.21036139159608
2,32.0,0,398.6441377196045,40.836353604833114,388.7155109459758,30.801678011016946,408.5727644932332,50.87102919864928
2,31.0,0,185.06987155458972,116.00431949662766,176.94800205411798,108.28061736152316,193.19174105506147,123.72802163173216
2,30.0,0,160.1869623942637,202.1573843919951,152.8575267910254,195.49592965766962,167.516397997502,208.81883912632057
2,29.0,0,332.6786649057995,383.32558212520524,323.9684784749486,375.0098075564012,341.3888513366504,391.6413566940093
2,28.0,0,580.0673317356941,5.977724177671366,567.2930432987521,0.07510869662533803,592.8416201726361,11.880339658717393
2,27.0,0,229.31517440315875,271.8823066139898,218.90353073427252,261.8513831220567,239.72681807204498,281.9132301059229
2,26.0,0,291.7176525065048,291.00033452636126,283.110827537999,283.49747706010123,300.3244774750106,298.5031919926213
2,25.0,0,249.65501503547824,385.6715457165777,240.81554817268974,377.01603828260596,258.49448189826677,394.3270531505495
2,24.0,0,85.1539137839371,319.7234017044421,78.23062502078652,312.35914107302716,92.07720254708768,327.08766233585703
2,23.0,0,140.269475537191,340.84219335486216,131.28636261040103,332.655923708397,149.25258846398097,349.02846300132734
2,22.0,0,144.89447447753662,26.27580672465194,135.39554113719808,17.881265945028723,154.39340781787516,34.670347504275156
2,21.0,0,482.0150995147929,34.322999156465805,472.01082753751456,25.179305813041353,492.01937149207123,43.46669249989026
